"family","n_samp_obs","Limu_MA","CCA_MA","Coral_MA","FC_LimuVCoral","FC_LimuVCCA","FC_CoralVCCA","tuk_Coral_CCA_diff","tuk_Coral_CCA_p","tuk_Limu_CCA_diff","tuk_Limu_CCA_p","tuk_Limu_Coral_diff","tuk_Limu_Coral_p","f_stat","sum_of_sq","p_val","adj_p_val","sample_type_DA"
"Archaea_unclassified",2,6.36363636363636e-05,0,0,Inf,Inf,0,1.84933913421099e-18,1,0.0022177525076907,0.083270653121635,0.00221775250769069,0.0854407825436029,2.87658592912811,8.26084053929612e-05,0.0615205653737669,0.115063164575434,"NA"
"Nitrosopumilaceae",74,0.000790909090909091,0.0228962962962963,0.0267980952380952,-5.08247477264138,-4.85545855948332,0.227016213158057,0.000233053948564071,0.999912757390443,-0.115890332101624,1.11089028176359e-06,-0.116123386050188,1.20134778103242e-06,18.5539877549483,0.226024220962355,1.7911701851205e-07,1.93322851014729e-06,"CoralCCA"
"Nitrososphaeraceae",31,0,0.000683333333333333,0.000447619047619048,-Inf,-Inf,-0.610318074998051,-0.00579339851929409,0.363105273293924,-0.0153097164792242,0.00592292396615401,-0.00951631795993009,0.128842985372563,5.0121008004116,0.00320060473165997,0.00863343686164023,0.0225188811474449,"CCA"
"SCGC_AAA011-D5",1,0,0,4.95238095238095e-05,-Inf,0,Inf,0.00118986733668401,0.480985450674687,7.78517393298619e-19,1,-0.00118986733668401,0.572018342781447,0.825426944971536,3.09036783460456e-05,0.441336377019748,0.527245366439623,"NA"
"Woesearchaeales_unclassified",1,0,0.000511111111111111,0,0,-Inf,-Inf,-0.00377961291969945,0.500738768768641,-0.00377961291969946,0.586566606019267,-2.80653476649105e-18,1,0.788018433179723,0.000315202067573135,0.457857060383823,0.532515741603685,"NA"
"Thermoplasmata_unclassified",1,0,7.40740740740741e-06,0,0,-Inf,-Inf,-0.000453629374455554,0.50073876876864,-0.000453629374455553,0.586566606019267,6.28062829918389e-19,1,0.788018433179725,4.54042750994687e-06,0.457857060383823,0.532515741603685,"NA"
"Bryobacteraceae",1,0,0,3.61904761904762e-05,-Inf,0,Inf,0.00101707938930118,0.480985450674689,-3.69231073185341e-18,1,-0.00101707938930119,0.572018342781446,0.825426944971534,2.25799406753418e-05,0.441336377019749,0.527245366439623,"NA"
"PAUC26f_fa",64,3.03030303030303e-05,0.00421851851851852,0.00875619047619048,-8.17469745762177,-7.12113055401573,1.05356690360604,0.0179223074510691,0.184214834776118,-0.0537824759166723,3.11004153775718e-05,-0.0717047833677414,5.24619926389747e-08,19.748705820329,0.0715552719772095,7.74754250080032e-08,9.32684924134808e-07,"CoralCCA"
"Acidobacteriota_unclassified",43,0.00145454545454545,0.000177777777777778,0.000106666666666667,3.76938707185858,3.03242147769238,-0.736965594166206,-0.00234980571641135,0.639783187736074,0.0286230609679883,4.35398717080204e-10,0.0309728666843997,4.35391833697452e-10,62.3979719469053,0.0149946438740716,9.99400357995739e-18,6.25624624105333e-16,"Limu"
"Blastocatellaceae",10,3.63636363636364e-05,0.000188888888888889,9.71428571428571e-05,-1.41761144294267,-2.37696945844532,-0.959358015502654,-0.000451889104685456,0.982148366735791,-0.00207138172500168,0.748236155522514,-0.00161949262031622,0.838875829354203,0.275148221860917,6.10214188302871e-05,0.760096065828912,0.782598909883058,"NA"
"Subgroup_11_fa",53,0,0.00264814814814815,0.00499047619047619,-Inf,-Inf,0.914193649256407,0.00912788006867826,0.553217874629394,-0.0409560265413831,0.000267823479786156,-0.0500839066100613,8.96095200031422e-06,13.2549009456002,0.0361822029496508,9.00745401649043e-06,5.52810413168922e-05,"CoralCCA"
"Subgroup_21_fa",52,2.42424242424242e-05,0.00122777777777778,0.00163047619047619,-6.07161558809348,-5.66237167730757,0.409243910785905,0.000792865096220032,0.987896736606639,-0.0264479864167491,0.000105840277132452,-0.0272408515129691,7.08845333714514e-05,11.98940571664,0.012109485740643,2.42006678614722e-05,0.000126246817344013,"CoralCCA"
"Subgroup_22_fa",7,8.78787878787879e-05,1.85185185185185e-06,0.000177142857142857,-1.01132641767279,5.56847437793259,6.57980079560538,0.00363670448451257,0.216778848997396,0.00304076647544933,0.435617037383427,-0.000595938009063236,0.968550133547216,1.57656109488475,0.000260868586294346,0.212338733216738,0.306276605976217,"NA"
"Subgroup_26_fa",67,0.000512121212121212,0.000414814814814815,0.000337142857142857,0.603125284506856,0.304017897029595,-0.299107387477261,-0.00433437547091044,0.330343085335153,0.00259962178298945,0.733267869150533,0.00693399725389989,0.119351873168112,2.17534153572562,0.000710167621196603,0.119504905904471,0.202587222716214,"NA"
"Thermoanaerobaculaceae",85,0.00261515151515152,0.012962962962963,0.0169219047619048,-2.69392553006036,-2.30942907473572,0.384496455324635,0.0190725302317525,0.403040532882538,-0.0468349237397997,0.0177936820387422,-0.0659074539715521,0.000544179538263467,7.70920804543439,0.0595733287865787,0.000812215035731487,0.00254223306183955,"CoralCCA"
"Subgroup_17_fa",56,3.93939393939394e-05,0.000505555555555556,0.000687619047619048,-4.12556391043841,-3.68182403997375,0.443739870464664,0.000104231988438352,0.999478523368597,-0.0158054722709644,0.000272906779028137,-0.0159097042594028,0.000268177909025225,10.3621172333013,0.00422330042336489,8.91234604614478e-05,0.000384614793457561,"CoralCCA"
"Subgroup_9_fa",84,0.000636363636363636,0.0103833333333333,0.0117314285714286,-4.20438349685597,-4.02827445399518,0.17610904286079,0.00381532105401031,0.933825742148372,-0.0701181499481036,4.80365968780205e-07,-0.0739334710021139,1.4460008923578e-07,21.0106693673574,0.0873246741481858,3.25032636631431e-08,4.42327022894077e-07,"CoralCCA"
"uncultured",61,0.00107402597402597,0.00251402116402116,0.00296598639455782,-1.46548309635155,-1.22696791139608,0.238515184955468,0.0198648577242688,0.411210491809895,-0.0759673156474887,0.000133256609680776,-0.0958321733717575,1.75041327787895e-06,15.2226379085037,0.130531185087468,2.02010178702236e-06,1.54217526667805e-05,"CoralCCA"
"Vicinamibacterales_unclassified",31,0,0.00206296296296296,0.000900952380952381,-Inf,-Inf,-1.19519515950329,-0.0140472416763077,0.083269519415374,-0.0291808358907091,0.000466466890853279,-0.0151335942144014,0.110239623950217,7.89498119291234,0.0118213338107265,0.000693285476848191,0.00226039952347379,"CCA"
"Acidimicrobiia_unclassified",9,0,8.7037037037037e-05,0.00165142857142857,-Inf,-Inf,4.24594131604154,0.00782564117708767,0.397388110196552,-0.00279985788385808,0.912077009088349,-0.0106254990609457,0.275803447965264,1.42978409434588,0.00183124546685993,0.244744665059971,0.341108204829511,"NA"
"Actinomarinaceae",9,4.24242424242424e-05,0,2.0952380952381e-05,1.01777470172798,Inf,Inf,0.000971080435603281,0.54321174244006,0.0036025960548626,0.00252694261284103,0.00263151561925932,0.0376187839971905,6.02878044513674,0.000180639342994237,0.00349043544680272,0.0096681972995509,"Limu"
"Ilumatobacteraceae",85,0.00474242424242424,0.00273888888888889,0.00500571428571429,-0.0779512201946798,0.792033987525928,0.869985207720608,0.00791990232704948,0.639598776801046,0.018947061541162,0.145802867630036,0.0110271592141125,0.51818041809089,1.80119040576094,0.00491381659548621,0.171002569160045,0.274481046908176,"NA"
"Microtrichaceae",89,0.0547666666666667,0.0405944444444444,0.0344761904761905,0.667697705037111,0.432015773666135,-0.235681931370975,-0.0290003825212382,0.279630100586207,0.0237389239289501,0.515306311711345,0.0527393064501883,0.0440489765618638,3.09525981034021,0.0392227246530934,0.0501141927312316,0.0973308670408294,"Limu"
"Microtrichales_unclassified",85,0.00162121212121212,0.00313148148148148,0.00332761904761905,-1.03741741332058,-0.949772480316459,0.087644933004122,-0.00672377504285632,0.563837091614215,-0.0158049268423624,0.0932708949996287,-0.00908115179950609,0.452477952738594,2.23588980893593,0.00342259751828292,0.11280246317537,0.195067242949672,"NA"
"Actinobacteria_unclassified",6,0,5.55555555555556e-06,6.85714285714286e-05,-Inf,-Inf,3.6256044852185,0.00177303553765434,0.322021959142065,-0.000547564403698633,0.91900039077997,-0.00232059994135297,0.229871842965237,1.68106763723458,8.97318266319331e-05,0.191967633696043,0.297433555494631,"NA"
"Corynebacteriaceae",3,0,0,0.00019047619047619,-Inf,0,Inf,0.0032669480253443,0.232566209208979,1.87928376564154e-18,1,-0.0032669480253443,0.32761205435256,1.66274402646727,0.000232968680458184,0.195389303427246,0.297433555494631,"NA"
"Mycobacteriaceae",55,5.75757575757576e-05,0.00104444444444444,0.000965714285714286,-4.06806302525209,-4.18113045615019,-0.113067430898107,-0.00506304917989472,0.442868397453845,-0.0256720197386075,1.36156787955422e-06,-0.0206089705587128,0.00010830967579023,15.5754461608727,0.00947646160830778,1.55315625325348e-06,1.2793102822851e-05,"CoralCCA"
"Microbacteriaceae",1,0,0,3.80952380952381e-06,-Inf,0,Inf,0.00032992177140884,0.480985450674685,-2.84603070277445e-19,1,-0.000329921771408841,0.572018342781445,0.825426944971541,2.37593765329657e-06,0.441336377019746,0.527245366439623,"NA"
"Nocardioidaceae",3,0,3.7037037037037e-06,4.57142857142857e-05,-Inf,-Inf,3.6256044852185,0.00121799162687726,0.456687656514351,-0.000320757277758581,0.958591045352222,-0.00153874890463584,0.386795995317786,1.10849492884087,4.05792016190042e-05,0.334518807119242,0.438093667900932,"NA"
"Actinobacteriota_unclassified",36,0.000142424242424242,0.000561111111111111,0.000203809523809524,-0.51702673641584,-1.9780917489903,-1.46106501257446,-0.00945389313666377,0.0260175511466442,-0.0107444802313831,0.0265755983396679,-0.00129058709471932,0.946891948567165,4.86011093502627,0.00220782728335501,0.00990073188909604,0.0249913635587666,"CCA"
"67-14",4,0,6.2962962962963e-05,0,0,-Inf,-Inf,-0.00201704597692331,0.19247717464657,-0.00201704597692331,0.279460997419904,2.8158279279695e-18,1,1.90408451660906,8.97689206305615e-05,0.154911354699382,0.251229295445111,"NA"
"AncK6_fa",52,0,0.0024962962962963,0.00344761904761905,-Inf,-Inf,0.465811185286055,0.00493107789389173,0.772969066021327,-0.0399862540735429,1.40437031211915e-05,-0.0449173319674346,1.34448186828173e-06,16.6526453319989,0.0306504638931285,7.02644930225698e-07,6.87274572377011e-06,"CoralCCA"
"Bacteria_unclassified",89,0.0103424242424242,0.027137037037037,0.0353238095238095,-1.77206654998384,-1.39168881843556,0.38037773154828,0.0135521745144568,0.774344605564809,-0.0596117285363624,0.0266806191834678,-0.0731639030508192,0.00511847785431763,5.50532257181239,0.0770710553890865,0.00555125789674923,0.0149788251869182,"CoralCCA"
"Bacteroidales_unclassified",17,0.000148484848484848,0.000122222222222222,1.9047619047619e-06,6.28456124242288,0.28080910756177,-6.00375213486111,-0.00283126565332608,0.300707664673856,0.00553498669360441,0.0326808515980912,0.00836625234693049,0.000662815089940483,7.40143008275273,0.000949027236610566,0.00105711405042839,0.00318150670946237,"Limu"
"Bacteroidetes_BD2-2",2,0,0,4e-05,-Inf,0,Inf,0.00142862960384038,0.265580189263325,-4.39704214396899e-19,1,-0.00142862960384038,0.362796409454729,1.50846111863272,4.45504792073906e-05,0.226790303518501,0.320442851518645,"NA"
"Marinifilaceae",2,0,0.000342592592592593,0.000114285714285714,-Inf,-Inf,-1.58384888041045,-0.00128303008877465,0.913141096634899,-0.00309125274538499,0.667670497615928,-0.00180822265661035,0.871720609656531,0.369329750058121,0.000130753148051436,0.692240121685305,0.724652702633781,"NA"
"Marinilabiliaceae",3,0.000103030303030303,9.25925925925926e-06,0.000992380952380952,-3.2678253227205,3.47602812916799,6.74385345188849,0.00484896125061281,0.570906288169621,0.00165770889758232,0.950473849611158,-0.00319125235303049,0.830398352976926,0.523705733937848,0.000426277648630886,0.594115369137752,0.647937667387165,"NA"
"Porphyromonadaceae",2,3.03030303030303e-06,5.55555555555556e-06,0,Inf,-0.874469117916141,-Inf,-0.000392850196407867,0.59306890492644,-2.1711263051442e-05,0.998763301129912,0.000371138933356425,0.700590465709511,0.564108651657811,3.23541617161456e-06,0.570865206054189,0.624758075157207,"NA"
"Prolixibacteraceae",3,0,0.00388888888888889,3.80952380952381e-06,-Inf,-Inf,-9.99553162805614,-0.0101861198945604,0.531308828481918,-0.0106526945536371,0.586839383233744,-0.000466574659076686,0.998980910766419,0.746471698938405,0.00237395239874278,0.476947911668106,0.54257654519181,"NA"
"Bacteroidia_unclassified",49,0.00556969696969697,0.00127037037037037,0.000243809523809524,4.5137724495967,2.13234966792124,-2.38142278167547,-0.010876480407056,0.239371625135129,0.0459157798887285,1.08217645289344e-07,0.0567922602957846,6.28415652847991e-10,29.1875022721502,0.0462615494948903,1.6969904094096e-10,3.54105332096804e-09,"Limu"
"Chitinophagaceae",54,7.87878787878788e-05,7.40740740740741e-05,0.00305142857142857,-5.27536731595995,0.089005006058745,5.36437232201869,0.0324276050197533,3.38063843030589e-06,0.000861932061124383,0.991863796239368,-0.0315656729586289,7.67843100126786e-05,16.4361800968003,0.0225028222483002,8.23140371163301e-07,7.80736170224585e-06,"Coral"
"Chitinophagales_unclassified",7,0.000142424242424242,0,3.61904761904762e-05,1.97651273654172,Inf,Inf,0.00129196116152351,0.674271492661785,0.00537525390859785,0.00733282115802059,0.00408329274707434,0.0556479975228424,4.9367694316238,0.000406721595223612,0.00923938753371415,0.0235116121792888,"Limu"
"Saprospiraceae",74,0.0234666666666667,0.00151851851851852,0.00136571428571429,4.10288532688036,3.94987652057416,-0.153008806306195,-0.001137280468499,0.990282613878908,0.115864960446893,4.3537373706215e-10,0.117002240915392,4.35373070928335e-10,87.8582513335507,0.227687281716817,6.95151044565282e-22,1.08791138474467e-19,"Limu"
"Amoebophilaceae",86,0.00135151515151515,0.00434074074074074,0.0117790476190476,-3.12357330569687,-1.68336357169693,1.44020973399995,0.0356353805255498,0.00805966548556003,-0.0208185817014713,0.264055265721228,-0.056453962227021,0.000162589702334293,9.84147236537041,0.0472832364389155,0.000136349436336694,0.000547145815043402,"Coral"
"Cyclobacteriaceae",90,0.0151515151515152,0.00764074074074074,0.00621904761904762,1.28469650142333,0.98767765646798,-0.297018844955346,-0.0136121810365448,0.292537993475751,0.03151618943956,0.00811852008100866,0.0451283704761048,0.000102085332043367,9.60934036568363,0.0278311399366254,0.000165025569511826,0.000622325340448211,"Limu"
"Cytophagales_unclassified",49,0.00315454545454545,0.000561111111111111,0.000697142857142857,2.17790591332304,2.49107375263148,0.313167839308438,-0.00511688353426188,0.739038787917776,0.0200137598861573,0.033327660614398,0.0251306434204192,0.00566674891889096,5.33319916254564,0.00899482713240936,0.00647305130942085,0.017170042880074,"Limu"
"Flammeovirgaceae",41,0.00174545454545455,0.000344444444444444,0.000220952380952381,2.98179540462241,2.3412595731393,-0.640535831483114,-0.00108559031951098,0.965239114008678,0.026294744673466,1.71807811533142e-06,0.0273803349929769,7.62570262713425e-07,18.5901706189894,0.012111184949437,1.74587665963713e-07,1.93322851014729e-06,"Limu"
"Microscillaceae",1,0,0,3.42857142857143e-05,-Inf,0,Inf,0.000989941374243213,0.48098545067468,2.63084668826309e-17,1,-0.000989941374243187,0.572018342781457,0.825426944971536,2.13910469527978e-05,0.441336377019748,0.527245366439623,"NA"
"Spirosomaceae",1,0,0,3.04761904761905e-05,-Inf,0,Inf,0.000933304920678948,0.480985450674694,-3.37337459278059e-17,1,-0.000933304920678981,0.57201834278143,0.825426944971543,1.90134181954412e-05,0.441336377019745,0.527245366439623,"NA"
"Blattabacteriaceae",11,0,8.7037037037037e-05,0.00444571428571429,-Inf,-Inf,5.67464197852706,0.0185673877420346,0.138177443023011,-0.00245658420784508,0.972930729516287,-0.0210239719498797,0.144721270696908,2.53242861303463,0.00838180215054689,0.0851163343475789,0.153111566958576,"NA"
"Crocinitomicaceae",21,0.00153333333333333,7.40740740740741e-05,8.38095238095238e-05,4.19341335436468,4.37155886261196,0.178145508247281,0.000368242282136274,0.995869073942332,0.0189790115763892,0.000506508779726578,0.0186107692942529,0.000708981495849637,9.26245977574044,0.0059370893038083,0.000219829847695462,0.000809491086219759,"Limu"
"Cryomorphaceae",17,0.000206060606060606,0.000138888888888889,7.23809523809524e-05,1.50938672611442,0.569137533559474,-0.94024919255495,0.000979596809175188,0.918500058146689,0.00684376744829656,0.0470764446454766,0.00586417063912137,0.105823275800315,3.15772156274004,0.000696594370752826,0.0472711542362623,0.092474195474688,"Limu"
"Flavobacteriaceae",91,0.0598757575757576,0.0148722222222222,0.0143104761904762,2.06490032512218,2.00935177218498,-0.0555485529372005,-0.0108935921254179,0.763719926717123,0.134110736353021,5.30251620389777e-10,0.145004328478439,4.41779057780423e-10,38.3287365134039,0.328864595389009,9.09488607773319e-13,2.37224945194207e-11,"Limu"
"Flavobacteriales_unclassified",26,0.000521212121212121,0.00012037037037037,2.28571428571429e-05,4.51115365228861,2.11439032447866,-2.39676332780995,-0.00320287129883195,0.306112246883772,0.0151736037983156,6.49310849532014e-08,0.0183764750971476,6.42070174805554e-10,29.3854486958379,0.00489569123433802,1.50523290393218e-10,3.36527070664838e-09,"Limu"
"NS9_marine_group",1,3.03030303030303e-06,0,0,Inf,Inf,0,-3.69295609028942e-19,1,0.000371138933356425,0.237982212795769,0.000371138933356425,0.241596939632277,1.63594470046083,2.31350856415376e-06,0.200506326547497,0.297433555494631,"NA"
"Schleiferiaceae",23,0.000727272727272727,2.03703703703704e-05,1.9047619047619e-06,8.57674199391619,5.15795235977624,-3.41878963413995,-0.00121430596603242,0.74177551287587,0.0222942523391896,4.3537373706215e-10,0.0235085583052221,4.35370406393076e-10,91.8061661327308,0.00882850409645055,1.86126351200406e-22,5.82575479257272e-20,"Limu"
"Weeksellaceae",2,6.06060606060606e-06,0,0.000628571428571429,-6.69647081593815,Inf,Inf,0.00425352228678962,0.483036555330891,0.000524875545423154,0.991419104093895,-0.00372864674136646,0.652106666394648,0.753374403442617,0.000362578944746434,0.47372061506357,0.541148001879188,"NA"
"Melioribacteraceae",7,0,0.000162962962962963,5.71428571428571e-06,-Inf,-Inf,-4.83382713341879,-0.00415478700081301,0.0641998882841939,-0.00455886148854682,0.078011950923327,-0.000404074487733808,0.979628950197788,3.48946609719776,0.000412220136648045,0.0347080343283224,0.0729101660722477,"NA"
"Balneolaceae",20,0,0.00017962962962963,4e-04,-Inf,-Inf,1.15497465997634,0.00331297251494957,0.562857283535676,-0.00551421360725605,0.297141944815178,-0.00882718612220562,0.04992790355689,2.8415393769238,0.00105278791236704,0.0635816187702775,0.117064980441746,"Coral"
"Rhodothermaceae",73,0.000751515151515151,0.00497962962962963,0.00622095238095238,-3.04926136686715,-2.72816434668098,0.321097020186168,0.00292609362030193,0.958235180732417,-0.0319164851955517,0.0246924588303959,-0.0348425788158536,0.0132336868593793,4.80097190203067,0.0188425005970926,0.0104438660072164,0.0259438893671329,"CoralCCA"
"Bacteriovoracaceae",6,0.000690909090909091,0,4e-05,4.11042398969365,Inf,Inf,0.00106929456875618,0.927762663798354,0.0120017523572062,0.0013417918557872,0.01093245778845,0.00403378338027038,7.48730695926255,0.0022317347460014,0.000982019367204032,0.00304328774192933,"Limu"
"Bdellovibrionaceae",44,0.00169090909090909,0.000362962962962963,0.000495238095238095,1.7716048971084,2.21990485051899,0.448299953410592,-0.000128418165376601,0.999534785818224,0.0256068074768188,5.99883005758528e-06,0.0257352256421954,6.04714630880743e-06,15.9593886968886,0.0110678967470164,1.16878862018305e-06,1.04523096604942e-05,"Limu"
"Oligoflexales_fa",2,0.000303030303030303,1.85185185185185e-06,0,Inf,7.35434957257974,-Inf,-0.000226807125940036,0.992994436124906,0.00348867710976774,0.284723470307829,0.00371548423570778,0.245003095151796,1.52716221618287,0.00021864362885828,0.222724350527086,0.318118188825371,"NA"
"Oligoflexales_unclassified",1,0,4.44444444444444e-05,0,0,-Inf,-Inf,-0.00111140762094414,0.50073876876864,-0.00111140762094414,0.586566606019267,-4.7085351490799e-19,1,0.788018433179725,2.72546838556972e-05,0.457857060383823,0.532515741603685,"NA"
"Silvanigrellaceae",15,6.36363636363636e-05,1.2962962962963e-05,0.00117333333333333,-4.20461771960847,2.29545588352617,6.50007360313464,0.00594711157857071,0.472634305694226,0.00314095771082035,0.850210715217022,-0.00280615386775036,0.879679368234573,0.688129480907568,0.000628395521603759,0.505139246248618,0.566738360083074,"NA"
"Arcobacteraceae",8,0.000124242424242424,0.000438888888888889,5.71428571428571e-06,4.4424409022046,-1.82069786147516,-6.26313876367976,-0.00568811013839267,0.199453487162851,-0.00324856740891866,0.662397009243186,0.00243954272947401,0.794202957141898,1.50623669910337,0.000577499706670924,0.227278955390221,0.320442851518645,"NA"
"Campylobacterales_unclassified",4,0,0.000203703703703704,0,0,-Inf,-Inf,-0.00338836217204838,0.240020581125962,-0.00338836217204838,0.331770511540758,2.19318610891353e-18,1,1.64364260417387,0.000253322670159174,0.199022631525504,0.297433555494631,"NA"
"Anaerolineae_unclassified",46,0.000396969696969697,0.000351851851851852,0.000100952380952381,1.97535394528192,0.174060776011517,-1.8012931692704,-0.00459921345028095,0.302071269119097,0.00347351362307601,0.588237441910129,0.00807272707335696,0.0642855772553016,2.73486240700396,0.000928906112693637,0.0703003911717675,0.128678493782241,"NA"
"Anaerolineaceae",16,0,0.000151851851851852,0.000241904761904762,-Inf,-Inf,0.671774666651428,0.00104830855515127,0.920398471576607,-0.00513837843479466,0.222815495913825,-0.00618668698994593,0.118446545337317,2.1497808766101,0.000556641126682743,0.12245529714331,0.204965283453776,"NA"
"Caldilineaceae",75,0.00206666666666667,0.0210759259259259,0.0289066666666667,-3.80602463607963,-3.35021839440318,0.455806241676451,0.00792013749111412,0.931789699776207,-0.0828063473442548,0.00411848032127893,-0.090726484835369,0.00160143613425101,7.34002857957824,0.127395623614934,0.00111438465917863,0.00332192760307536,"CoralCCA"
"A4b",55,3.03030303030303e-06,0.015787037037037,0.0148,-12.2538474849874,-12.3469907359939,-0.093143251006479,-0.00551949365849691,0.947487037059026,-0.0946376346463064,2.68999247063917e-05,-0.0891181409878095,8.47582652675483e-05,12.8993185069135,0.142442301826254,1.18647278513992e-05,6.88792251861473e-05,"CoralCCA"
"Chloroflexi_unclassified",55,9.09090909090909e-05,0.00126666666666667,0.00298285714285714,-5.03612650337485,-3.80046853647236,1.23565796690249,0.00986321138826368,0.318380912854458,-0.0243902681113294,0.00617791621816866,-0.0342534794995931,8.64026403389895e-05,9.84541271432548,0.0160985723111281,0.000135909313440126,0.000547145815043402,"CoralCCA"
"AKYG1722",52,3.03030303030303e-05,0.000968518518518519,0.00068,-4.48800077083407,-4.99824565855456,-0.510244887720496,-0.00737358961387798,0.158098742105689,-0.0240634010928231,2.35418616822969e-06,-0.0166898114789452,0.00121741104619422,14.2089689093512,0.00797413730185414,4.33636372633835e-06,3.08473146896342e-05,"CoralCCA"
"Thermomicrobiales_unclassified",11,0,0.000114814814814815,5.71428571428571e-05,-Inf,-Inf,-1.00666373028101,-0.00100283231514478,0.847577536330622,-0.00380001821161368,0.168011175505595,-0.0027971858964689,0.379945108313274,1.6964894655316,0.000201380740267156,0.189135327511782,0.297433555494631,"NA"
"Dehalococcoidia_unclassified",19,0,0.000125925925925926,0.000270476190476191,-Inf,-Inf,1.10292626275169,0.00305054181862823,0.467865247150112,-0.00518262411188336,0.189285974300822,-0.00823316593051159,0.0180205666506984,3.86471366722428,0.000916049231706883,0.0245342054332091,0.0552460884934852,"Coral"
"S085_fa",33,0,0.000305555555555556,0.000683809523809524,-Inf,-Inf,1.16215980407458,0.00613524898133815,0.234386162746927,-0.00994011275083455,0.0566961362852139,-0.0160753617321727,0.000908372911897937,7.02621268012212,0.00349100565116557,0.00146070858161252,0.0043132243966483,"Coral"
"SAR202_clade_fa",56,3.03030303030303e-06,0.00385555555555556,0.0110914285714286,-11.8376955051272,-10.3132609704944,1.52443453463275,0.0291575967312562,0.0601908278675951,-0.0459745339337774,0.00554051112345377,-0.0751321306650336,3.97238611204997e-06,13.4270906215829,0.0762553758327394,7.88717302728358e-06,4.93737031507952e-05,"CoralCCA"
"JG30-KF-CM66_fa",46,0,0.000688888888888889,0.0010152380952381,-Inf,-Inf,0.559474896148491,0.00387669032543563,0.628350402276752,-0.0192630785874356,0.000358338641590739,-0.0231397689128712,1.87854249231734e-05,12.4052805098635,0.00779694926881541,1.74473777621501e-05,9.58075305184733e-05,"CoralCCA"
